delay,freq,condition,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,textbox.text,button.numClicks,button.timesOn,button.timesOff,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,polygon.started,polygon_2.started,key_resp.started,polygon.stopped,trial.stopped,trials.key_resp.keys,trials.key_resp.rt,trials.key_resp.duration,beep.started,sound_1.started,sound_1.stopped,beep.stopped,response.started,text.started,textbox.started,button.started,response.stopped,trials.textbox.text,trials.button.numClicks,trials.button.timesOn,trials.button.timesOff,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
0.4,400,exp,243,3,15,space,0.18179720011539757,None,190,1,[2.7743113997858018],[2.774320099968463],15,3,243,13,1289.840180200059,,1289.8254668998998,1289.840180200059,1290.8388594998978,1290.8388594998978,1290.8554283999838,1291.0242244000547,space,0.18179720011539757,None,1291.0252578000072,1291.4396426666683,1291.7490298999473,1291.7346121000592,1291.7352072000504,1291.7490298999473,1291.7490298999473,1291.7490298999473,1294.5236649001017,190,1,[2.7743113997858018],[2.774320099968463],participant_1,001,2025-11-13_15h09.20.907,Deeya Intentional Binding,,2025.1.1,60.18404280301539,2025-11-13 15h09.38.921727 +0530,
0.4,400,unexp,244,4,15,space,0.16152719990350306,None,200,1,[3.845030799973756],[3.845047499984503],15,4,244,1,1294.5394814999308,,1294.5239186000545,1294.5394814999308,1295.5232643999625,1295.5232643999625,1295.5396273001097,1295.690872099949,space,0.16152719990350306,None,1295.6922957000788,1296.1053957667357,1296.4130194999743,1296.4035714999773,1296.404011100065,1296.4130194999743,1296.4130194999743,1296.4130194999743,1300.258543400094,200,1,[3.845030799973756],[3.845047499984503],participant_1,001,2025-11-13_15h09.20.907,Deeya Intentional Binding,,2025.1.1,60.18404280301539,2025-11-13 15h09.38.921727 +0530,
0.1,1000,exp,245,5,15,space,0.3455910000484437,None,100,1,[4.573432399891317],[4.573442399967462],15,5,245,3,1300.2718209999148,,1300.2589757000096,1300.2718209999148,1301.272754699923,1301.272754699923,1301.272754699923,1301.6237786998972,space,0.3455910000484437,None,1301.6250320000108,1301.7393265667527,1302.049576099962,1302.0361343999393,1302.036883499939,1302.049576099962,1302.049576099962,1302.049576099962,1306.623381699901,100,1,[4.573432399891317],[4.573442399967462],participant_1,001,2025-11-13_15h09.20.907,Deeya Intentional Binding,,2025.1.1,60.18404280301539,2025-11-13 15h09.38.921727 +0530,
0.1,400,exp,246,6,15,space,0.24369350005872548,None,100,1,[2.1371348998509347],[2.1371516999788582],15,6,246,12,1306.6382003000472,,1306.623668299988,1306.6382003000472,1307.622669900069,1307.622669900069,1307.6395634000655,1307.8732986999676,space,0.24369350005872548,None,1307.8743179999292,1307.9731061666428,1308.3046347000636,1308.279369099997,1308.2799901999533,1308.3046347000636,1308.3046347000636,1308.3046347000636,1310.4422864001244,100,1,[2.1371348998509347],[2.1371516999788582],participant_1,001,2025-11-13_15h09.20.907,Deeya Intentional Binding,,2025.1.1,60.18404280301539,2025-11-13 15h09.38.921727 +0530,
0.4,1000,exp,247,7,15,space,0.26235030009411275,None,200,1,[4.421183800091967],[4.4211973999626935],15,7,247,10,1310.4561884000432,,1310.4427195999306,1310.4561884000432,1311.4562979999464,1311.4562979999464,1311.4562979999464,1311.7251009999309,space,0.26235030009411275,None,1311.7263643001206,1312.1394696667014,1312.451885699993,1312.4365997000132,1312.4373780000024,1312.451885699993,1312.451885699993,1312.451885699993,1316.873525999952,200,1,[4.421183800091967],[4.4211973999626935],participant_1,001,2025-11-13_15h09.20.907,Deeya Intentional Binding,,2025.1.1,60.18404280301539,2025-11-13 15h09.38.921727 +0530,
0.1,400,unexp,248,8,15,space,0.29832460009492934,None,100,1,[2.9735532999038696],[2.973562099970877],15,8,248,0,1316.888377299998,,1316.873910000082,1316.888377299998,1317.889447200112,1317.889447200112,1317.889447200112,1318.1900102000218,space,0.29832460009492934,None,1318.191155999899,1318.2895285667075,1318.5994907000568,1318.5861213000026,1318.5868552001193,1318.5994907000568,1318.5994907000568,1318.5994907000568,1321.5733807000797,100,1,[2.9735532999038696],[2.973562099970877],participant_1,001,2025-11-13_15h09.20.907,Deeya Intentional Binding,,2025.1.1,60.18404280301539,2025-11-13 15h09.38.921727 +0530,
0.4,1000,exp,249,9,15,space,0.3393226999323815,None,200,1,[2.9359818999655545],[2.9359984998591244],15,9,249,4,1321.5882663000375,,1321.5736132001039,1321.5882663000375,1322.5719246000517,1322.5719246000517,1322.5884452001192,1322.9233532999642,space,0.3393226999323815,None,1322.9244443001226,1323.3226701666756,1323.638126600068,1323.6243000999093,1323.6248965000268,1323.638126600068,1323.638126600068,1323.638126600068,1326.5745880999602,200,1,[2.9359818999655545],[2.9359984998591244],participant_1,001,2025-11-13_15h09.20.907,Deeya Intentional Binding,,2025.1.1,60.18404280301539,2025-11-13 15h09.38.921727 +0530,
0.4,1000,unexp,250,10,15,space,0.324230499798432,None,200,1,[3.2708670999854803],[3.2708847001194954],15,10,250,15,1326.5891072000377,,1326.5749608001206,1326.5891072000377,1327.5883283999283,1327.5883283999283,1327.5883283999283,1327.9220620999113,space,0.324230499798432,None,1327.9228839001153,1328.3217942666417,1328.6366932000965,1328.6237723000813,1328.6243352000602,1328.6366932000965,1328.6366932000965,1328.6366932000965,1331.9080535999965,200,1,[3.2708670999854803],[3.2708847001194954],participant_1,001,2025-11-13_15h09.20.907,Deeya Intentional Binding,,2025.1.1,60.18404280301539,2025-11-13 15h09.38.921727 +0530,
0.7,1000,exp,251,11,15,space,0.06028810003772378,None,100,1,[4.175668200012296],[4.175685799913481],15,11,251,5,1331.922243299894,,1331.9084572999272,1331.922243299894,1332.9226913000457,1332.9226913000457,1332.9226913000457,1332.9894894999452,space,0.06028810003772378,None,1332.9905133000575,1333.688994066619,1333.9966384998988,1333.9835868999362,1333.9844931000844,1333.9966384998988,1333.9966384998988,1333.9966384998988,1338.1729150000028,100,1,[4.175668200012296],[4.175685799913481],participant_1,001,2025-11-13_15h09.20.907,Deeya Intentional Binding,,2025.1.1,60.18404280301539,2025-11-13 15h09.38.921727 +0530,
0.7,1000,exp,252,12,15,space,0.33026070008054376,None,190,1,[1.3890708000399172],[1.3890849999152124],15,12,252,11,1338.187992400024,,1338.173466600012,1338.187992400024,1339.171547499951,1339.171547499951,1339.187750000041,1339.5070843999274,space,0.33026070008054376,None,1339.5081627001055,1340.2229288665733,1340.5337942999322,1340.522028699983,1340.5238975000102,1340.5337942999322,1340.5337942999322,1340.5337942999322,1341.9233349999413,190,1,[1.3890708000399172],[1.3890849999152124],participant_1,001,2025-11-13_15h09.20.907,Deeya Intentional Binding,,2025.1.1,60.18404280301539,2025-11-13 15h09.38.921727 +0530,
0.4,1000,exp,253,13,15,space,0.259295399999246,None,300,1,[1.2587132998742163],[1.2587295998819172],15,13,253,7,1341.9387173000723,,1341.9237337999512,1341.9387173000723,1342.9223201998975,1342.9223201998975,1342.939009499969,1343.1881792999338,space,0.259295399999246,None,1343.189013000112,1343.58807166672,1343.8982851000037,1343.884429299971,1343.8851236000191,1343.8982851000037,1343.8982851000037,1343.8982851000037,1345.1575488999952,300,1,[1.2587132998742163],[1.2587295998819172],participant_1,001,2025-11-13_15h09.20.907,Deeya Intentional Binding,,2025.1.1,60.18404280301539,2025-11-13 15h09.38.921727 +0530,
0.7,1000,unexp,254,14,15,space,0.040429200045764446,None,400,1,[5.100926000159234],[5.1009427001699805],15,14,254,14,1345.17212569993,,1345.1579899000935,1345.17212569993,1346.1721934000961,1346.1721934000961,1346.1721934000961,1346.223063699901,space,0.040429200045764446,None,1346.2240991001017,1346.922396566781,1347.2381903000642,1347.2261042001192,1347.2266512000933,1347.2381903000642,1347.2381903000642,1347.2381903000642,1352.339670700021,400,1,[5.100926000159234],[5.1009427001699805],participant_1,001,2025-11-13_15h09.20.907,Deeya Intentional Binding,,2025.1.1,60.18404280301539,2025-11-13 15h09.38.921727 +0530,
0.7,400,unexp,255,15,15,space,0.21775200008414686,None,500,1,[3.8075512000359595],[3.8075646001379937],15,15,255,2,1352.3554225000553,,1352.340114899911,1352.3554225000553,1353.3562290000264,1353.3562290000264,1353.3562290000264,1353.5881864998955,space,0.21775200008414686,None,1353.5889858000446,1354.2881379665962,1354.5974830000196,1354.5837656999938,1354.5845059999265,1354.5974830000196,1354.5974830000196,1354.5974830000196,1358.4054982999805,500,1,[3.8075512000359595],[3.8075646001379937],participant_1,001,2025-11-13_15h09.20.907,Deeya Intentional Binding,,2025.1.1,60.18404280301539,2025-11-13 15h09.38.921727 +0530,
0.1,400,exp,256,0,16,space,0.25178779987618327,None,300,1,[2.5249441999476403],[2.5249547997955233],16,0,256,12,1358.4213274000213,,1358.4058872999158,1358.4213274000213,1359.4211069999728,1359.4211069999728,1359.4211069999728,1359.6881671999581,space,0.25178779987618327,None,1359.688815600006,1359.787489066661,1360.0979015999474,1360.0844608999323,1360.0852467999794,1360.0979015999474,1360.0979015999474,1360.0979015999474,1362.6232135999016,300,1,[2.5249441999476403],[2.5249547997955233],participant_1,001,2025-11-13_15h09.20.907,Deeya Intentional Binding,,2025.1.1,60.18404280301539,2025-11-13 15h09.38.921727 +0530,
0.7,1000,unexp,257,1,16,space,0.12799920001998544,None,300,1,[1.7391659999266267],[1.7391806999221444],16,1,257,14,1362.638550200034,,1362.6234979999717,1362.638550200034,1363.6373932999559,1363.6373932999559,1363.6373932999559,1363.7723564999178,space,0.12799920001998544,None,1363.7734064999968,1364.472007866778,1364.7828993001021,1364.774594699964,1364.7749415000435,1364.7828993001021,1364.7828993001021,1364.7828993001021,1366.5224999000784,300,1,[1.7391659999266267],[1.7391806999221444],participant_1,001,2025-11-13_15h09.20.907,Deeya Intentional Binding,,2025.1.1,60.18404280301539,2025-11-13 15h09.38.921727 +0530,
0.7,1000,exp,258,2,16,space,0.17996750003658235,None,400,1,[1.8016936001367867],[1.8017148999497294],16,2,258,8,1366.5379959000275,,1366.5229031001218,1366.5379959000275,1367.520798200043,1367.520798200043,1367.5376017000526,1367.7049986000638,space,0.17996750003658235,None,1367.7060251000803,1368.4051423667154,1368.7205044000875,1368.7065707999282,1368.7071362000424,1368.7205044000875,1368.7205044000875,1368.7205044000875,1370.5226592000108,400,1,[1.8016936001367867],[1.8017148999497294],participant_1,001,2025-11-13_15h09.20.907,Deeya Intentional Binding,,2025.1.1,60.18404280301539,2025-11-13 15h09.38.921727 +0530,
0.4,1000,exp,259,3,16,space,0.16530360002070665,None,200,1,[2.5258837998844683],[2.525902699911967],16,3,259,4,1370.5378598999232,,1370.523040200118,1370.5378598999232,1371.522112299921,1371.522112299921,1371.5383802000433,1371.688459499972,space,0.16530360002070665,None,1371.6893961001188,1372.1038161665822,1372.415454100119,1372.4030452000443,1372.4036288999487,1372.415454100119,1372.415454100119,1372.415454100119,1374.9418828999624,200,1,[2.5258837998844683],[2.525902699911967],participant_1,001,2025-11-13_15h09.20.907,Deeya Intentional Binding,,2025.1.1,60.18404280301539,2025-11-13 15h09.38.921727 +0530,
0.4,400,unexp,260,4,16,space,0.8266231999732554,None,400,1,[2.520281500183046],[2.520303300116211],16,4,260,1,1374.9569969999138,,1374.942376299994,1374.9569969999138,1375.9558039999101,1375.9558039999101,1375.9730420999695,1376.7905615000054,space,0.8266231999732554,None,1376.791994899977,1377.1902274666975,1377.504755300004,1377.4866478000768,1377.4886586000212,1377.504755300004,1377.504755300004,1377.504755300004,1380.0256829999853,400,1,[2.520281500183046],[2.520303300116211],participant_1,001,2025-11-13_15h09.20.907,Deeya Intentional Binding,,2025.1.1,60.18404280301539,2025-11-13 15h09.38.921727 +0530,
0.1,1000,exp,261,5,16,space,0.26511389994993806,None,200,1,[2.085089100059122],[2.0851000000257045],16,5,261,6,1380.0394142000005,,1380.0261973000597,1380.0394142000005,1381.0397741999477,1381.0397741999477,1381.0397741999477,1381.3084784001112,space,0.26511389994993806,None,1381.310163399903,1381.423064166742,1381.7375785999466,1381.723587400047,1381.7243480999023,1381.7375785999466,1381.7375785999466,1381.7375785999466,1383.8230397999287,200,1,[2.085089100059122],[2.0851000000257045],participant_1,001,2025-11-13_15h09.20.907,Deeya Intentional Binding,,2025.1.1,60.18404280301539,2025-11-13 15h09.38.921727 +0530,
0.7,1000,exp,262,6,16,space,0.167464500060305,None,300,1,[2.3487267999444157],[2.3487453998532146],16,6,262,11,1383.8384742999915,,1383.823310200125,1383.8384742999915,1384.8369404000696,1384.8369404000696,1384.8369404000696,1385.0054848000873,space,0.167464500060305,None,1385.0062122000381,1385.7052727665907,1386.0236563999206,1386.0089271001052,1386.0095071000978,1386.0236563999206,1386.0236563999206,1386.0236563999206,1388.3729421999305,300,1,[2.3487267999444157],[2.3487453998532146],participant_1,001,2025-11-13_15h09.20.907,Deeya Intentional Binding,,2025.1.1,60.18404280301539,2025-11-13 15h09.38.921727 +0530,
0.4,400,exp,263,7,16,space,0.1425469999667257,None,300,1,[3.7906492000911385],[3.790666500106454],16,7,263,13,1388.3882144000381,,1388.3734337999485,1388.3882144000381,1389.3870488998946,1389.3870488998946,1389.403572200099,1389.5378445000388,space,0.1425469999667257,None,1389.5387031000573,1389.9371319667591,1390.2498598000966,1390.2371537999716,1390.2376514000352,1390.2498598000966,1390.2498598000966,1390.2498598000966,1394.0410963001195,300,1,[3.7906492000911385],[3.790666500106454],participant_1,001,2025-11-13_15h09.20.907,Deeya Intentional Binding,,2025.1.1,60.18404280301539,2025-11-13 15h09.38.921727 +0530,
0.1,400,unexp,264,8,16,space,0.21347550000064075,None,300,1,[12.45430690003559],[12.454326099948958],16,8,264,0,1394.0558154999744,,1394.0415622999426,1394.0558154999744,1395.0548737000208,1395.0548737000208,1395.0548737000208,1395.2733032999095,space,0.21347550000064075,None,1395.274686699966,1395.388255366652,1395.7035389000084,1395.6882337001152,1395.6890255000908,1395.7035389000084,1395.7035389000084,1395.7035389000084,1408.1584548000246,300,1,[12.45430690003559],[12.454326099948958],participant_1,001,2025-11-13_15h09.20.907,Deeya Intentional Binding,,2025.1.1,60.18404280301539,2025-11-13 15h09.38.921727 +0530,
0.4,1000,exp,265,9,16,space,0.24902780004777014,None,100,1,[3.3400665000081062],[3.3400842999108136],16,9,265,10,1408.172539500054,,1408.1589462999254,1408.172539500054,1409.1727682999335,1409.1727682999335,1409.1727682999335,1409.4247806000058,space,0.24902780004777014,None,1409.42626200011,1409.8394820667493,1410.1515591000207,1410.1370143999811,1410.1378419999965,1410.1515591000207,1410.1515591000207,1410.1515591000207,1413.4923270000145,100,1,[3.3400665000081062],[3.3400842999108136],participant_1,001,2025-11-13_15h09.20.907,Deeya Intentional Binding,,2025.1.1,60.18404280301539,2025-11-13 15h09.38.921727 +0530,
0.1,1000,exp,266,10,16,space,1.3295221000444144,None,100,1,[3.005531899863854],[3.005549900000915],16,10,266,3,1413.5060815000907,,1413.4927825999912,1413.5060815000907,1414.504378200043,1414.504378200043,1414.5214817000087,1415.8410036000423,space,1.3295221000444144,None,1415.8424811000004,1415.9563974666564,1416.2687685999554,1416.2528059999458,1416.254189300118,1416.2687685999554,1416.2687685999554,1416.2687685999554,1419.2748807000462,100,1,[3.005531899863854],[3.005549900000915],participant_1,001,2025-11-13_15h09.20.907,Deeya Intentional Binding,,2025.1.1,60.18404280301539,2025-11-13 15h09.38.921727 +0530,
0.4,1000,unexp,267,11,16,space,0.25013309996575117,None,200,1,[1.8365199998952448],[1.8365442999638617],16,11,267,15,1419.288686200045,,1419.2753516999073,1419.288686200045,1420.288562899921,1420.288562899921,1420.288562899921,1420.5401361000258,space,0.25013309996575117,None,1420.542187700048,1420.939734166783,1421.2527797000948,1421.2407800999936,1421.241165699903,1421.2527797000948,1421.2527797000948,1421.2527797000948,1423.089857300045,200,1,[1.8365199998952448],[1.8365442999638617],participant_1,001,2025-11-13_15h09.20.907,Deeya Intentional Binding,,2025.1.1,60.18404280301539,2025-11-13 15h09.38.921727 +0530,
0.7,1000,exp,268,12,16,space,0.18637630017474294,None,100,1,[2.1860031001269817],[2.1860265000723302],16,12,268,5,1423.1059608000796,,1423.0903475000523,1423.1059608000796,1424.0888747000135,1424.0888747000135,1424.1064122999087,1424.2900270998944,space,0.18637630017474294,None,1424.2915890000295,1425.00436846662,1425.3223008001223,1425.3079184999224,1425.3086971000303,1425.3223008001223,1425.3223008001223,1425.3223008001223,1427.5089147000108,100,1,[2.1860031001269817],[2.1860265000723302],participant_1,001,2025-11-13_15h09.20.907,Deeya Intentional Binding,,2025.1.1,60.18404280301539,2025-11-13 15h09.38.921727 +0530,
0.7,400,unexp,269,13,16,space,0.21244899998418987,None,200,1,[1.749434099998325],[1.7494518999010324],16,13,269,2,1427.5218285999727,,1427.5093970999587,1427.5218285999727,1428.5228339000605,1428.5228339000605,1428.5228339000605,1428.740125299897,space,0.21244899998418987,None,1428.7415326000191,1429.439339866691,1429.7572898999788,1429.7417605000082,1429.7425774999429,1429.7572898999788,1429.7572898999788,1429.7572898999788,1431.5072439999785,200,1,[1.749434099998325],[1.7494518999010324],participant_1,001,2025-11-13_15h09.20.907,Deeya Intentional Binding,,2025.1.1,60.18404280301539,2025-11-13 15h09.38.921727 +0530,
0.4,1000,exp,270,14,16,space,0.46335499989800155,None,100,1,[2.906195600051433],[2.9062169000972062],16,14,270,7,1431.5220808000304,,1431.5076508999337,1431.5220808000304,1432.52091620001,1432.52091620001,1432.52091620001,1432.991320699919,space,0.46335499989800155,None,1432.992530999938,1433.4060258665743,1433.7353187000845,1433.7064511999488,1433.7073292999994,1433.7353187000845,1433.7353187000845,1433.7353187000845,1436.642101299949,100,1,[2.906195600051433],[2.9062169000972062],participant_1,001,2025-11-13_15h09.20.907,Deeya Intentional Binding,,2025.1.1,60.18404280301539,2025-11-13 15h09.38.921727 +0530,
0.1,1000,exp,271,15,16,space,0.23532680002972484,None,200,1,[3.223473499994725],[3.2234851999673992],16,15,271,9,1436.6563826999627,,1436.6425781999715,1436.6563826999627,1437.6540689000394,1437.6540689000394,1437.6540689000394,1437.9057583000977,space,0.23532680002972484,None,1437.9067067999858,1438.022503366756,1438.3321167000104,1438.3160165001173,1438.3167421999387,1438.3321167000104,1438.3321167000104,1438.3321167000104,1441.5560296000913,200,1,[3.223473499994725],[3.2234851999673992],participant_1,001,2025-11-13_15h09.20.907,Deeya Intentional Binding,,2025.1.1,60.18404280301539,2025-11-13 15h09.38.921727 +0530,
